home_gid9,car_tt_kfreq,pt_tt_kfreq,car_tt_kdist,pt_tt_kdist,user_id,home_grd_id,inc_quar,name,NAME_3,stay_gid9,poi_count,log_poi,pt_tt_diff,log_pt_diff,perc_pt_diff,poi_deciles
89112c02edbffff,23.62184000707214,6.089638962231003,5.45325344905809,6.453372125380168,1,1kmN7021E0565,Q3,Kuopio,North Eastern Savonia,89112c02edbffff,0.0,0.0,0.36373316314916515,0.05003214712651283,0.05636327118324013,"(-0.001, 1.386]"
89112c10587ffff,15.462602543348185,59.20554266508323,18.344885060316223,70.24166029487932,1,1kmN7019E0551,Q4,Kuopio,North Eastern Savonia,89112c10587ffff,10.0,2.3978952727983707,11.036117629796095,0.16831334488005467,0.1571164118767369,"(1.946, 2.398]"
89112c1058fffff,8.350653933220602,16.201307866441205,8.381098009148129,16.262196018296258,2,1kmN7018E0552,Q4,Kuopio,North Eastern Savonia,89112c1058fffff,24.0,3.2188758248682006,0.06088815185505325,0.0035334895378316133,0.0037441531135493176,"(3.178, 3.434]"
89112c105d7ffff,178.39178364774492,180.0,14.55102530655676,29.446884669596084,1,1kmN7018E0551,Q4,Kuopio,North Eastern Savonia,89112c105d7ffff,26.0,3.295836866004329,150.55311533040393,1.7825133520451923,5.112700953586783,"(3.178, 3.434]"
89112c11203ffff,159.45030548385031,21.0,35.63694422515618,21.0,1,1kmN7009E0555,Q2,Kuopio,North Eastern Savonia,89112c11203ffff,0.0,0.0,0.0,0.0,0.0,"(-0.001, 1.386]"
89112c1a8d3ffff,5.799972129101256,5.799972129101256,5.799972129101256,5.799972129101256,1,1kmN7008E0559,Q4,Kuopio,North Eastern Savonia,89112c1a8d3ffff,0.0,0.0,0.0,0.0,0.0,"(-0.001, 1.386]"
89112c52047ffff,8.929759658714737,34.276160373364775,7.0,34.0,2,1kmN6976E0557,Q2,Kuopio,Kuopio,89112c52047ffff,0.0,0.0,0.2761603733647746,0.007859330771927908,0.00812236392249337,"(-0.001, 1.386]"
89112c571cbffff,5.801998610143346,5.801998610143346,5.780775770426413,5.780775770426413,1,1kmN6987E0565,Q2,Kuopio,North Eastern Savonia,89112c571cbffff,0.0,0.0,0.021222839716933173,0.0031249664307329006,0.0036712788317280975,"(-0.001, 1.386]"
89112cc1097ffff,31.0628870419374,10.0,7.0,10.0,1,1kmN6981E0540,Q4,Kuopio,Kuopio,89112cc1097ffff,0.0,0.0,0.0,0.0,0.0,"(-0.001, 1.386]"
89112cc354bffff,13.529704397787022,42.261033267647875,12.5,41.0,2,1kmN6983E0535,Q3,Kuopio,Kuopio,89112cc354bffff,28.0,3.367295829986474,1.2610332676478748,0.029582687015197617,0.030756908967021337,"(3.178, 3.434]"
89112cc8a3bffff,21.52718710471248,42.166666666666664,12.0,28.0,1,1kmN6976E0553,Q3,Kuopio,Kuopio,89112cc8a3bffff,0.0,0.0,14.166666666666664,0.3977727624850087,0.5059523809523808,"(-0.001, 1.386]"
89112cd1b67ffff,5.778534223267892,5.778534223267892,5.778534223267892,5.778534223267892,1,1kmN7017E0552,Q2,Kuopio,North Eastern Savonia,89112cd1b67ffff,4.0,1.6094379124341003,0.0,0.0,0.0,"(1.386, 1.946]"
89112cd3677ffff,11.513631458160708,11.513631458160708,6.5610744762068585,6.5610744762068585,1,1kmN6978E0521,Q4,Kuopio,Kuopio,89112cd3677ffff,0.0,0.0,4.952556981953849,0.5038052602049454,0.7548393178455522,"(-0.001, 1.386]"
89112cd801bffff,16.333333333333332,27.5,9.0,27.5,1,1kmN6971E0533,Q1,Helsinki,Helsinki,89112cd801bffff,13.0,2.6390573296152584,0.0,0.0,0.0,"(2.398, 2.639]"
89112cd802bffff,5.792685586214102,5.792685586214102,5.792685586214102,5.792685586214102,1,1kmN6972E0534,Q2,Kuopio,Kuopio,89112cd802bffff,49.0,3.912023005428146,0.0,0.0,0.0,"(3.807, 4.382]"
89112cd80a3ffff,5.674218316431424,7.0,5.674218316431424,7.0,1,1kmN6973E0533,Q2,Kuopio,Kuopio,89112cd80a3ffff,28.0,3.367295829986474,0.0,0.0,0.0,"(3.178, 3.434]"
89112cd80d3ffff,14.704151998673208,42.833333333333336,7.20393176824946,12.5,2,1kmN6971E0532,Q2,Kuopio,Kuopio,89112cd80d3ffff,2.0,1.0986122886681098,30.333333333333336,1.177704877505326,2.4266666666666667,"(-0.001, 1.386]"
89112cd80dbffff,29.334078562960883,29.334078562960883,5.7175247166033145,5.7175247166033145,1,1kmN6971E0532,Q2,Kuopio,Kuopio,89112cd80dbffff,1.0,0.6931471805599453,23.61655384635757,1.5075520446211044,4.130555619248423,"(-0.001, 1.386]"
89112cd8143ffff,5.701121484617217,5.701121484617217,5.701121484617217,5.701121484617217,1,1kmN6973E0534,Q2,Kuopio,Kuopio,89112cd8143ffff,502.0,6.220590170099739,0.0,0.0,0.0,"(4.382, 7.812]"
89112cd814fffff,6.0,7.0,6.0,7.0,2,1kmN6679E0382,Q1,Helsinki,Helsinki,89112cd814fffff,328.0,5.796057750765372,0.0,0.0,0.0,"(4.382, 7.812]"
89112cd8167ffff,18.650342107369205,22.36332028077663,11.447041812668706,13.200677387894403,1,1kmN6838E0212,Q2,Pori,Pori,89112cd8167ffff,60.0,4.110873864173311,9.162642892882227,0.4978776163246885,0.6941039935787515,"(3.807, 4.382]"
89112cd8173ffff,5.700548385945211,5.700548385945211,5.700548385945211,5.700548385945211,1,1kmN6974E0535,Q2,Kuopio,Kuopio,89112cd8173ffff,293.0,5.683579767338681,0.0,0.0,0.0,"(4.382, 7.812]"
89112cd81a7ffff,13.0,60.0,9.69690634789712,35.1943979507672,3,1kmN6975E0534,Q1,Kuopio,Kuopio,89112cd81a7ffff,22.0,3.1354942159291497,24.805602049232803,0.5219695100582644,0.7048167746450134,"(2.944, 3.178]"
89112cd81d3ffff,5.752041292656987,5.752041292656987,5.752041292656987,5.752041292656987,1,1kmN6973E0533,Q2,Kuopio,Kuopio,89112cd81d3ffff,178.0,5.187385805840755,0.0,0.0,0.0,"(4.382, 7.812]"
89112cd81d7ffff,5.834999659336015,5.834999659336015,5.834999659336015,5.834999659336015,1,1kmN6973E0533,Q2,Kuopio,Kuopio,89112cd81d7ffff,120.0,4.795790545596741,0.0,0.0,0.0,"(4.382, 7.812]"
89112cd827bffff,8.0,12.0,8.0,12.0,1,1kmN6969E0535,Q3,Kuopio,Kuopio,89112cd827bffff,8.0,2.1972245773362196,0.0,0.0,0.0,"(1.946, 2.398]"
89112cd8393ffff,5.752774478760813,8.0,5.752774478760813,8.0,1,1kmN6972E0534,Q2,Kuopio,Kuopio,89112cd8393ffff,23.0,3.1780538303479458,0.0,0.0,0.0,"(2.944, 3.178]"
89112cd844fffff,5.69618794455055,5.69618794455055,5.69618794455055,5.69618794455055,1,1kmN6971E0532,Q2,Kuopio,Kuopio,89112cd844fffff,42.0,3.7612001156935624,0.0,0.0,0.0,"(3.434, 3.807]"
89112cd8467ffff,17.060610759488693,20.54703831893058,6.0,7.0,3,1kmN6972E0532,Q2,Kuopio,Kuopio,89112cd8467ffff,33.0,3.5263605246161616,13.547038318930579,0.9907968324288805,1.935291188418654,"(3.434, 3.807]"
89112cd8487ffff,16.0,116.0,5.583746008465135,10.890527903602724,1,1kmN6972E0531,Q2,Kuopio,Kuopio,89112cd8487ffff,34.0,3.5553480614894135,105.10947209639727,2.2864318261233345,9.651457948298882,"(3.434, 3.807]"
89112cd848fffff,10.155357973543266,25.62143189417306,8.37899336823834,18.51597347295337,1,1kmN6972E0531,Q2,Kuopio,Kuopio,89112cd848fffff,25.0,3.258096538021482,7.105458421219691,0.3104833189780236,0.3837474941081962,"(3.178, 3.434]"
89112cd8547ffff,39.92287601466083,39.92287601466083,5.871752419844629,5.871752419844629,1,1kmN6973E0532,Q2,Kuopio,Kuopio,89112cd8547ffff,33.0,3.5263605246161616,34.051123594816204,1.7842700657989226,5.799141578199787,"(3.434, 3.807]"
89112cd8557ffff,22.46015023663352,22.46015023663352,5.82154230527736,5.82154230527736,1,1kmN6973E0532,Q2,Kuopio,Kuopio,89112cd8557ffff,28.0,3.367295829986474,16.638607931356162,1.2352176563960113,2.8581099404315737,"(3.178, 3.434]"
89112cd85a3ffff,11.0,34.0,11.0,34.0,1,1kmN6974E0532,Q1,Kuopio,Kuopio,89112cd85a3ffff,15.0,2.772588722239781,0.0,0.0,0.0,"(2.639, 2.944]"
89112cd85a7ffff,5.790843312695675,8.0,5.790843312695675,8.0,1,1kmN6975E0532,Q1,Kuopio,Kuopio,89112cd85a7ffff,16.0,2.833213344056216,0.0,0.0,0.0,"(2.639, 2.944]"
89112cd85abffff,6.0,16.0,5.906773633995542,6.696928073307694,3,1kmN6974E0532,Q1,Kuopio,Kuopio,89112cd85abffff,15.0,2.772588722239781,9.303071926692306,0.7923920463173886,1.389155120804128,"(2.639, 2.944]"
89112cd85b7ffff,44.336360207857574,44.336360207857574,26.98696231102221,26.98696231102221,1,1kmN6975E0532,Q1,Kuopio,Kuopio,89112cd85b7ffff,13.0,2.6390573296152584,17.349397896835363,0.48237059414407746,0.6428807250288187,"(2.398, 2.639]"
89112cd85bbffff,1997.3617471367777,180.0,7.0,16.0,1,1kmN6974E0532,Q1,Kuopio,Kuopio,89112cd85bbffff,15.0,2.772588722239781,164.0,2.36528368720961,10.25,"(2.639, 2.944]"
89112cd8613ffff,34.490692253321924,7.0,10.0,7.0,1,1kmN6970E0532,Q3,Kuopio,Kuopio,89112cd8613ffff,15.0,2.772588722239781,0.0,0.0,0.0,"(2.639, 2.944]"
89112cd861bffff,6.0,7.0,6.0,7.0,1,1kmN6969E0532,Q3,Kuopio,Kuopio,89112cd861bffff,12.0,2.5649493574615367,0.0,0.0,0.0,"(2.398, 2.639]"
89112cd8653ffff,38.004652414238954,38.004652414238954,5.6913041673342954,5.6913041673342954,1,1kmN6677E0383,Q2,Helsinki,Helsinki,89112cd8653ffff,18.0,2.9444389791664403,32.31334824690466,1.7628721337460334,5.677670231081613,"(2.639, 2.944]"
89112cd8657ffff,9.125,23.75,7.780166727334635,21.0,6,1kmN6969E0532,Q3,Kuopio,Kuopio,89112cd8657ffff,20.0,3.044522437723423,2.75,0.11778303565638337,0.13095238095238096,"(2.944, 3.178]"
89112cd867bffff,9.101941888739118,49.80354775177916,11.341548775738666,59.341548775738666,2,1kmN6969E0533,Q3,Kuopio,Kuopio,89112cd867bffff,6.0,1.9459101490553132,9.538001023959502,0.17205471110208537,0.16073057108780822,"(1.386, 1.946]"
89112cd8c0bffff,13.280938321346367,13.280938321346367,7.0,7.0,1,1kmN7002E0515,Q1,Kuopio,Kuopio,89112cd8c0bffff,20.0,3.044522437723423,6.280938321346367,0.5794841218506321,0.897276903049481,"(2.944, 3.178]"
89112cd8c93ffff,10.0,30.0,10.0,30.0,1,1kmN6976E0534,Q3,Kuopio,Kuopio,89112cd8c93ffff,16.0,2.833213344056216,0.0,0.0,0.0,"(2.639, 2.944]"
89112cd8ccfffff,27.207532948017658,40.532052716828254,27.207532948017658,40.532052716828254,2,1kmN6983E0535,Q3,Kuopio,Kuopio,89112cd8ccfffff,22.0,3.1354942159291497,0.0,0.0,0.0,"(2.944, 3.178]"
89112cd8e03ffff,38.39056857169916,22.5,38.39056857169916,21.5,3,1kmN6974E0536,Q1,Kuopio,Kuopio,89112cd8e03ffff,6.0,1.9459101490553132,1.0,0.04348511193973925,0.046511627906976744,"(1.386, 1.946]"
89112cd8e83ffff,5.732401865929907,8.568854889370028,5.683780388755074,8.0,1,1kmN6974E0535,Q2,Kuopio,Kuopio,89112cd8e83ffff,62.0,4.143134726391533,0.5688548893700283,0.06128896468608547,0.07110686117125353,"(3.807, 4.382]"
89112cd8e87ffff,12.0,12.0,12.0,12.0,1,1kmN6975E0536,Q1,Kuopio,Kuopio,89112cd8e87ffff,55.0,4.02535169073515,0.0,0.0,0.0,"(3.807, 4.382]"
89112cd8e93ffff,6.97165685057975,5.658415438058356,6.97165685057975,5.658415438058356,1,1kmN6965E0546,Q1,Kuopio,Kuopio,89112cd8e93ffff,63.0,4.1588830833596715,0.0,0.0,0.0,"(3.807, 4.382]"
89112cd9007ffff,8.126468490372888,10.32646849037289,8.0,8.0,2,1kmN6966E0535,Q3,Kuopio,Kuopio,89112cd9007ffff,18.0,2.9444389791664403,2.326468490372889,0.22991775365080258,0.29080856129661115,"(2.639, 2.944]"
89112cd900bffff,17.0,107.0,15.0,76.0,1,1kmN6966E0535,Q3,Kuopio,Kuopio,89112cd900bffff,10.0,2.3978952727983707,31.0,0.3383258052705358,0.40789473684210525,"(1.946, 2.398]"
89112cd9013ffff,23.12717077264943,23.62717077264943,5.926786571258041,6.426786571258041,2,1kmN6966E0534,Q3,Kuopio,Kuopio,89112cd9013ffff,21.0,3.091042453358316,17.200384201391387,1.198757064973818,2.676358396327516,"(2.944, 3.178]"
89112cd9023ffff,38.23485970128234,38.23485970128234,5.972617983195267,5.972617983195267,1,1kmN6966E0535,Q3,Kuopio,Kuopio,89112cd9023ffff,4.0,1.6094379124341003,32.26224171808707,1.727574868122111,5.401691822390291,"(1.386, 1.946]"
89112cd902bffff,22.648609613130024,44.6179128859595,19.0,13.0,3,1kmN6966E0535,Q3,Kuopio,Kuopio,89112cd902bffff,6.0,1.9459101490553132,31.6179128859595,1.1812431362154538,2.4321471450738077,"(1.386, 1.946]"
89112cd902fffff,21.411236541671684,85.74427183600503,14.0,41.0,3,1kmN6967E0535,Q3,Kuopio,Kuopio,89112cd902fffff,5.0,1.791759469228055,44.744271836005026,0.7252947676546015,1.0913237033171959,"(1.386, 1.946]"
89112cd904bffff,12.74886748865338,31.21602286194685,6.0,12.0,1,1kmN6965E0535,Q3,Kuopio,Kuopio,89112cd904bffff,5.0,1.791759469228055,19.21602286194685,0.9075145757330949,1.6013352384955708,"(1.386, 1.946]"
89112cd9053ffff,12.117198320870928,36.33804896759774,10.283864987537594,36.33804896759774,2,1kmN6965E0534,Q4,Kuopio,Kuopio,89112cd9053ffff,3.0,1.3862943611198906,0.0,0.0,0.0,"(-0.001, 1.386]"
89112cd905bffff,13.769150379336969,89.15293956486443,9.0,46.5,2,1kmN6965E0534,Q4,Kuopio,Kuopio,89112cd905bffff,6.0,1.9459101490553132,42.652939564864425,0.640777845563135,0.9172675175239662,"(1.386, 1.946]"
89112cd9073ffff,18.763743693034545,134.03407514547163,14.886273284297332,96.1126014740504,1,1kmN6966E0535,Q3,Kuopio,Kuopio,89112cd9073ffff,12.0,2.5649493574615367,37.92147367142124,0.3296560098854009,0.3945525674035545,"(2.398, 2.639]"
89112cd9087ffff,14.658851396082888,25.2556032376765,10.5,20.5,8,1kmN6966E0534,Q3,Kuopio,Kuopio,89112cd9087ffff,15.0,2.772588722239781,4.7556032376765,0.19982648779877188,0.23198064574031704,"(2.639, 2.944]"
89112cd908bffff,20.0550372830186,39.78468351321148,20.008995896141776,29.136309050398737,2,1kmN6966E0534,Q3,Kuopio,Kuopio,89112cd908bffff,11.0,2.4849066497880004,10.648374462812747,0.30257588131348756,0.36546751492763363,"(2.398, 2.639]"
89112cd908fffff,7.708612908059685,7.708612908059685,5.972008163639565,5.972008163639565,1,1kmN6966E0534,Q3,Kuopio,Kuopio,89112cd908fffff,19.0,2.995732273553991,1.73660474442012,0.22240922680134667,0.290790751927199,"(2.944, 3.178]"
89112cd90b7ffff,23.14193366193728,54.55524433209685,8.2039511107304,15.7039511107304,4,1kmN6967E0534,Q3,Kuopio,Kuopio,89112cd90b7ffff,9.0,2.302585092994046,38.85129322136645,1.2017326341522225,2.473982053778786,"(1.946, 2.398]"
89112cd9103ffff,12.515245418929933,52.59655431988957,8.622835829796841,27.944626922046655,1,1kmN6968E0535,Q3,Kuopio,Kuopio,89112cd9103ffff,11.0,2.4849066497880004,24.651927397842915,0.6161001926878438,0.8821705677664282,"(2.398, 2.639]"
89112cd911bffff,12.00439553562828,12.00439553562828,8.093330278820336,8.093330278820336,1,1kmN6968E0535,Q3,Kuopio,Kuopio,89112cd911bffff,16.0,2.833213344056216,3.9110652568079445,0.35774621003749685,0.4832454777043909,"(2.639, 2.944]"
89112cd9147ffff,44.27982676863516,44.30134524718487,25.44114371776235,29.94114371776235,2,1kmN6967E0536,Q4,Kuopio,Kuopio,89112cd9147ffff,6.0,1.9459101490553132,14.360201529422518,0.38124991832437916,0.4796143281895888,"(1.386, 1.946]"
89112cd9157ffff,14.01468780724879,11.65809676584378,6.2005490155131575,8.950344249465418,4,1kmN6954E0541,Q3,Kuopio,Kuopio,89112cd9157ffff,10.0,2.3978952727983707,2.7077525163783616,0.24068992245492637,0.3025305441787995,"(1.946, 2.398]"
89112cd9173ffff,10.62463140111424,11.712363193509912,6.415616528607078,7.0,1,1kmN6968E0536,Q4,Kuopio,Kuopio,89112cd9173ffff,5.0,1.791759469228055,4.712363193509912,0.4631334580644615,0.6731947419299874,"(1.386, 1.946]"
89112cd9187ffff,6.144255762224122,6.477589095557455,5.766008000392915,5.766008000392915,1,1kmN6968E0535,Q3,Kuopio,Kuopio,89112cd9187ffff,24.0,3.2188758248682006,0.71158109516454,0.09999917380571088,0.12340966143578894,"(3.178, 3.434]"
89112cd91a3ffff,6.5,10.0,6.5,10.0,3,1kmN6969E0535,Q3,Kuopio,Kuopio,89112cd91a3ffff,30.0,3.4339872044851463,0.0,0.0,0.0,"(3.178, 3.434]"
89112cd91a7ffff,14.173874700374789,50.25,10.07546057986293,24.741689813528552,4,1kmN6969E0535,Q3,Kuopio,Kuopio,89112cd91a7ffff,22.0,3.1354942159291497,25.508310186471448,0.6886037686841258,1.0309849641928546,"(2.944, 3.178]"
89112cd91bbffff,47.49415214666714,58.183097722803296,35.84206743072312,51.88457496413001,2,1kmN6969E0535,Q3,Kuopio,Kuopio,89112cd91bbffff,28.0,3.367295829986474,6.298522758673286,0.11252428192041064,0.12139489940946263,"(3.178, 3.434]"
89112cd91cbffff,9.573380275489528,35.99735520054014,5.1467605509790575,5.994710401080279,1,1kmN6967E0535,Q3,Kuopio,Kuopio,89112cd91cbffff,11.0,2.4849066497880004,30.002644799459862,1.6656922226087219,5.004853077481979,"(2.398, 2.639]"
89112cd91d3ffff,18.333333333333332,76.48425861690431,17.0,76.0,1,1kmN6967E0535,Q3,Kuopio,Kuopio,89112cd91d3ffff,13.0,2.6390573296152584,0.48425861690431304,0.006269379254459473,0.006371823906635698,"(2.398, 2.639]"
89112cd91dbffff,13.798102858924619,24.079327920333487,7.404979570507583,9.388964434678368,4,1kmN6967E0535,Q3,Kuopio,Kuopio,89112cd91dbffff,9.0,2.302585092994046,14.69036348565512,0.8812997872515882,1.5646415094934119,"(1.946, 2.398]"
89112cd9313ffff,7.117027977265645,9.386138798686684,5.798393234561102,6.0479191038222035,5,1kmN6966E0536,Q3,Kuopio,Kuopio,89112cd9313ffff,5.0,1.791759469228055,3.3382196948644802,0.38773969867370006,0.551961697496048,"(1.386, 1.946]"
89112cd9317ffff,15.94676133118239,39.991166840895495,13.0,15.94676133118239,3,1kmN6966E0536,Q3,Kuopio,Kuopio,89112cd9317ffff,4.0,1.6094379124341003,24.044405509713105,0.8832798569249101,1.507792398115129,"(1.386, 1.946]"
89112cd9383ffff,5.8620978212401145,5.8620978212401145,5.8620978212401145,5.8620978212401145,1,1kmN6966E0536,Q3,Kuopio,Kuopio,89112cd9383ffff,3.0,1.3862943611198906,0.0,0.0,0.0,"(-0.001, 1.386]"
89112cd9397ffff,14.0,13.0,14.0,13.0,1,1kmN6966E0535,Q3,Kuopio,Kuopio,89112cd9397ffff,5.0,1.791759469228055,0.0,0.0,0.0,"(1.386, 1.946]"
89112cd93b3ffff,10.572503780679446,36.94836441340059,6.216166266291927,6.216166266291927,5,1kmN6967E0536,Q4,Kuopio,Kuopio,89112cd93b3ffff,2.0,1.0986122886681098,30.73219814710866,1.6599025806193084,4.943915080547075,"(-0.001, 1.386]"
89112cd942bffff,11.0,30.0,11.0,29.18232996782249,1,1kmN6966E0533,Q3,Kuopio,Kuopio,89112cd942bffff,13.0,2.6390573296152584,0.8176700321775101,0.026730551745589803,0.02801935394052165,"(2.398, 2.639]"
89112cd9467ffff,21.98595953228834,24.069124167713447,8.0,15.0,2,1kmN6966E0533,Q3,Kuopio,Kuopio,89112cd9467ffff,4.0,1.6094379124341003,9.069124167713447,0.44904825384802294,0.6046082778475631,"(1.386, 1.946]"
89112cd9487ffff,53.55858978327067,53.55858978327067,41.6264295956339,41.6264295956339,1,1kmN6966E0532,Q3,Kuopio,Kuopio,89112cd9487ffff,10.0,2.3978952727983707,11.932160187636768,0.24680069217858236,0.2866486581613597,"(1.946, 2.398]"
89112cd948bffff,14.0,56.5,14.0,56.5,1,1kmN6966E0532,Q3,Kuopio,Kuopio,89112cd948bffff,5.0,1.791759469228055,0.0,0.0,0.0,"(1.386, 1.946]"
89112cd948fffff,15.971545555631865,53.27929878520429,13.5,50.967196024565865,2,1kmN6966E0532,Q3,Kuopio,Kuopio,89112cd948fffff,11.0,2.4849066497880004,2.3121027606384246,0.0435302425755868,0.04536452740158602,"(2.398, 2.639]"
89112cd94afffff,16.822798763096248,6.75,15.938062138954727,6.75,2,1kmN6966E0532,Q3,Kuopio,Kuopio,89112cd94afffff,14.0,2.70805020110221,0.0,0.0,0.0,"(2.639, 2.944]"
89112cd950bffff,8.0,16.666666666666668,7.0,7.0,1,1kmN6967E0533,Q3,Kuopio,Kuopio,89112cd950bffff,6.0,1.9459101490553132,9.666666666666668,0.7922380832041767,1.3809523809523812,"(1.386, 1.946]"
89112cd9513ffff,18.75,41.79166666666667,8.5,30.5,2,1kmN6968E0533,Q3,Kuopio,Kuopio,89112cd9513ffff,8.0,2.1972245773362196,11.291666666666671,0.30635583374902575,0.3702185792349728,"(1.946, 2.398]"
89112cd9517ffff,22.47978342096944,22.47978342096944,5.704852621906846,5.704852621906846,1,1kmN6968E0533,Q3,Kuopio,Kuopio,89112cd9517ffff,6.0,1.9459101490553132,16.774930799062595,1.253308234773221,2.9404669867625044,"(1.386, 1.946]"
89112cd9543ffff,17.393572750654236,28.731177372812706,8.643572750654235,27.5,2,1kmN6967E0533,Q3,Kuopio,Kuopio,89112cd9543ffff,24.0,3.2188758248682006,1.2311773728127058,0.04229215113129969,0.04477008628409839,"(3.178, 3.434]"
89112cd9553ffff,14.0,118.0,13.0,62.0,1,1kmN6967E0533,Q3,Kuopio,Kuopio,89112cd9553ffff,21.0,3.091042453358316,56.0,0.635988766719997,0.9032258064516129,"(2.944, 3.178]"
89112cd955bffff,15.458372865442211,54.38128556045851,14.229251731816172,57.3406519971394,2,1kmN6967E0533,Q3,Kuopio,Kuopio,89112cd955bffff,24.0,3.2188758248682006,2.959366436680895,0.05205740927758917,0.05161026834554534,"(3.178, 3.434]"
89112cd956bffff,23.333333333333332,13.0,7.5,13.0,1,1kmN6967E0534,Q3,Kuopio,Kuopio,89112cd956bffff,9.0,2.302585092994046,0.0,0.0,0.0,"(1.946, 2.398]"
89112cd9573ffff,63.40554963199872,41.0,57.21477519672156,41.0,1,1kmN6967E0534,Q3,Kuopio,Kuopio,89112cd9573ffff,9.0,2.302585092994046,0.0,0.0,0.0,"(1.946, 2.398]"
89112cd9587ffff,9.373415922175253,31.0,7.873415922175253,13.076769244949467,2,1kmN6968E0533,Q3,Kuopio,Kuopio,89112cd9587ffff,5.0,1.791759469228055,17.923230755050533,0.8212100354339622,1.3706161223249294,"(1.386, 1.946]"
89112cd958bffff,5.765017855138306,5.765017855138306,5.765017855138306,5.765017855138306,1,1kmN6968E0533,Q3,Kuopio,Kuopio,89112cd958bffff,13.0,2.6390573296152584,0.0,0.0,0.0,"(2.398, 2.639]"
89112cd95bbffff,10.978122513322884,10.978122513322884,7.61147010412016,7.61147010412016,1,1kmN6989E0562,Q2,Kuopio,North Eastern Savonia,89112cd95bbffff,4.0,1.6094379124341003,3.3666524092027235,0.3299868143204012,0.4423130306168217,"(1.386, 1.946]"
89112cd95d3ffff,16.5,35.5,15.0,35.5,5,1kmN6967E0532,Q3,Kuopio,Kuopio,89112cd95d3ffff,36.0,3.6109179126442243,0.0,0.0,0.0,"(3.434, 3.807]"
89112cd95dbffff,14.10159369595287,108.43688999992497,7.5,13.0,2,1kmN6967E0533,Q3,Kuopio,Kuopio,89112cd95dbffff,18.0,2.9444389791664403,95.43688999992497,2.056290706456853,7.341299230763459,"(2.639, 2.944]"
89112cd9637ffff,18.982270649458567,19.0629508829312,12.909312842797355,11.258259784487722,2,1kmN6965E0534,Q4,Kuopio,Kuopio,89112cd9637ffff,4.0,1.6094379124341003,7.804691098443479,0.49267489665771036,0.6932413399446717,"(1.386, 1.946]"
89112cd965bffff,24.203401382773663,67.93893686737138,25.0,49.15139318990925,2,1kmN6963E0534,Q4,Kuopio,Kuopio,89112cd965bffff,0.0,0.0,18.787543677462132,0.31817484536199014,0.3822382735901615,"(-0.001, 1.386]"
89112cd9ca3ffff,9.358646878046402,27.858646878046404,9.358646878046402,27.858646878046404,1,1kmN6971E0536,Q2,Kuopio,Kuopio,89112cd9ca3ffff,0.0,0.0,0.0,0.0,0.0,"(-0.001, 1.386]"
89112cda34fffff,7.6060469126777654,7.427761940807523,5.804016534491026,5.957097273986063,4,1kmN6972E0532,Q2,Kuopio,Kuopio,89112cda34fffff,33.0,3.5263605246161616,1.4706646668214596,0.19176892029906356,0.24687605375250085,"(3.434, 3.807]"
89112cda82fffff,5.796565579599846,5.969333719136242,5.805319835780444,6.0,1,1kmN6978E0533,Q3,Kuopio,Kuopio,89112cda82fffff,10.0,2.3978952727983707,0.03066628086375811,0.004390521515530432,0.005111046810626352,"(1.946, 2.398]"
